,name,years,reportType,startBalance,receipts,expenditures,endBalance,filed
4584,Joseph C. Ferreira,2014,Bank Report (Entire Month),"$10,463.76","$8,590.00","$3,375.00","$13,263.76",6/6/2014
4585,Joseph C. Ferreira,2014,Bank Report (Entire Month),"$14,863.76","$5,265.00",$625.00,"$8,048.76",5/7/2014
4586,Joseph C. Ferreira,2014,Bank Report (Entire Month),"$13,263.76","$3,000.00","$4,591.24","$3,408.76",4/29/2014
4587,Joseph C. Ferreira,2014,Bank Report (Entire Month),"$8,048.76","$5,000.00",$0.00,"$5,000.00",4/29/2014
4588,Robert L. Jubinville,2018,Bank Report,"$57,978.28",$0.00,$0.00,"$57,978.28",4/2/2018
4589,Robert L. Jubinville,2018,Bank Report,"$57,978.28",$0.00,$0.00,"$57,978.28",3/16/2018
4590,Robert L. Jubinville,2018,Bank Report,"$57,978.28",$0.00,$0.00,"$57,978.28",3/1/2018
4591,Robert L. Jubinville,2018,Bank Report,"$57,878.28",$100.00,$0.00,"$57,978.28",2/16/2018
4592,Robert L. Jubinville,2018,Bank Report,"$57,878.28",$0.00,$0.00,"$57,878.28",2/1/2018
4593,Robert L. Jubinville,2018,Bank Report,"$57,878.28",$0.00,$0.00,"$57,878.28",1/16/2018
4594,Robert L. Jubinville,2017,Bank Report,"$57,778.28",$100.00,$0.00,"$57,878.28",1/2/2018
4595,Robert L. Jubinville,2017,Bank Report,"$57,778.28",$0.00,$0.00,"$57,778.28",12/18/2017
4596,Robert L. Jubinville,2017,Bank Report,"$57,778.28",$0.00,$0.00,"$57,778.28",12/6/2017
4597,Robert L. Jubinville,2017,Bank Report,"$57,778.28",$0.00,$0.00,"$57,778.28",11/16/2017
4598,Robert L. Jubinville,2017,Bank Report,"$57,778.28",$0.00,$0.00,"$57,778.28",11/1/2017
4599,Robert L. Jubinville,2017,Bank Report,"$57,778.28",$0.00,$0.00,"$57,778.28",10/16/2017
4600,Robert L. Jubinville,2017,Bank Report,"$57,678.28",$100.00,$0.00,"$57,778.28",10/2/2017
4601,Robert L. Jubinville,2017,Bank Report,"$57,678.28",$0.00,$0.00,"$57,678.28",9/19/2017
4602,Robert L. Jubinville,2017,Bank Report,"$57,678.28",$0.00,$0.00,"$57,678.28",9/1/2017
4603,Robert L. Jubinville,2017,Bank Report,"$57,378.28",$300.00,$0.00,"$57,678.28",8/16/2017
4604,Robert L. Jubinville,2017,Bank Report,"$57,378.28",$0.00,$0.00,"$57,378.28",8/1/2017
4605,Robert L. Jubinville,2017,Bank Report,"$57,378.28",$0.00,$0.00,"$57,378.28",7/17/2017
4606,Robert L. Jubinville,2017,Bank Report,"$57,378.28",$0.00,$0.00,"$57,378.28",7/3/2017
4607,Robert L. Jubinville,2017,Bank Report,"$57,128.28",$250.00,$0.00,"$57,378.28",6/16/2017
4608,Robert L. Jubinville,2017,Bank Report,"$57,128.28",$0.00,$0.00,"$57,128.28",6/1/2017
4609,Robert L. Jubinville,2017,Bank Report,"$57,128.28",$0.00,$0.00,"$57,128.28",5/16/2017
4610,Robert L. Jubinville,2017,Bank Report,"$57,128.28",$0.00,$0.00,"$57,128.28",5/1/2017
4611,Robert L. Jubinville,2017,Bank Report,"$57,128.28",$0.00,$0.00,"$57,128.28",4/17/2017
4612,Robert L. Jubinville,2017,Bank Report,"$57,003.28",$125.00,$0.00,"$57,128.28",4/3/2017
4613,Robert L. Jubinville,2017,Bank Report,"$57,003.28",$0.00,$0.00,"$57,003.28",3/16/2017
4614,Robert L. Jubinville,2017,Bank Report,"$57,003.28",$0.00,$0.00,"$57,003.28",3/1/2017
4615,Robert L. Jubinville,2017,Bank Report,"$57,003.28",$0.00,$0.00,"$57,003.28",2/22/2017
4616,Robert L. Jubinville,2017,Bank Report,"$57,003.28",$0.00,$0.00,"$57,003.28",2/1/2017
4617,Robert L. Jubinville,2017,Bank Report,$0.00,$0.00,$0.00,$0.00,1/17/2017
4618,Robert L. Jubinville,2017,Bank Report,"$57,003.28",$0.00,$0.00,"$57,003.28",1/17/2017
4619,Robert L. Jubinville,2016,Bank Report,$0.00,$0.00,$0.00,$0.00,1/3/2017
4620,Robert L. Jubinville,2016,Bank Report,"$57,003.28",$0.00,$0.00,"$57,003.28",1/3/2017
4621,Robert L. Jubinville,2016,Bank Report,"$56,111.18",$892.10,$0.00,"$57,003.28",12/19/2016
4622,Robert L. Jubinville,2016,Bank Report,$0.00,$0.00,$0.00,$0.00,12/16/2016
4623,Robert L. Jubinville,2016,Bank Report,$0.00,$0.00,$0.00,$0.00,12/2/2016
4624,Robert L. Jubinville,2016,Bank Report,"$55,782.73","$2,765.00","$2,436.55","$56,111.18",12/1/2016
4625,Robert L. Jubinville,2016,Bank Report,$0.00,$0.00,$0.00,$0.00,11/16/2016
4626,Robert L. Jubinville,2016,Bank Report,"$49,036.68","$6,746.05",$0.00,"$55,782.73",11/16/2016
4627,Robert L. Jubinville,2016,Bank Report,$0.00,$0.00,$0.00,$0.00,11/2/2016
4628,Robert L. Jubinville,2016,Bank Report,"$47,974.49",$444.07,$0.00,"$48,418.56",11/1/2016
4629,Robert L. Jubinville,2016,Bank Report,"$44,153.44","$3,821.05",$0.00,"$47,974.49",11/1/2016
4630,Robert L. Jubinville,2016,Bank Report,"$41,113.32","$3,040.12",$0.00,"$44,153.44",11/1/2016
4631,Robert L. Jubinville,2016,Bank Report,$0.00,"$41,113.32",$0.00,"$41,113.32",11/1/2016
4632,Robert L. Jubinville,2016,Bank Report,"$48,418.56","$1,075.00",$456.88,"$49,036.68",11/1/2016
4633,Robert L. Jubinville,2016,Bank Report,($50.00),$50.00,$0.00,$0.00,10/17/2016
4634,Robert L. Jubinville,2016,Bank Report,($15.00),$0.00,$35.00,($50.00),10/3/2016
4635,Robert L. Jubinville,2016,Bank Report,$400.00,$0.00,$415.00,($15.00),9/16/2016
4636,Robert L. Jubinville,2016,Bank Report,"$38,296.22",$500.00,"$38,396.22",$400.00,9/2/2016
4637,Robert L. Jubinville,2016,Bank Report,"$36,725.17","$2,571.05","$1,000.00","$38,296.22",8/16/2016
4638,Robert L. Jubinville,2016,Bank Report,,"$5,975.25","$2,105.38","$36,725.17",8/1/2016
4639,Robert L. Jubinville,2016,Bank Report,,"$6,799.31",$0.00,"$32,855.30",7/18/2016
4640,Robert L. Jubinville,2016,Bank Report,,$100.00,$0.00,"$26,055.99",7/5/2016
4641,Robert L. Jubinville,2016,Bank Report,"$32,855.30",$0.00,$0.00,"$25,955.99",6/16/2016
4642,Robert L. Jubinville,2016,Bank Report,"$26,055.99",$0.00,$0.00,"$25,955.99",6/3/2016
4643,Robert L. Jubinville,2016,Bank Report,"$25,955.99",$0.00,$0.00,"$25,955.99",5/17/2016
4644,Robert L. Jubinville,2016,Bank Report,"$25,955.99",$0.00,$0.00,"$25,955.99",5/4/2016
4645,Robert L. Jubinville,2016,Bank Report,"$25,955.99",$0.00,$0.00,"$25,955.99",4/18/2016
4646,Robert L. Jubinville,2016,Bank Report,"$25,955.99",$0.00,$0.00,"$25,955.99",4/4/2016
4647,Robert L. Jubinville,2016,Bank Report,"$25,955.99",$500.00,$0.00,"$25,955.99",3/17/2016
4648,Robert L. Jubinville,2016,Bank Report,"$25,955.99",$100.00,$0.00,"$25,455.99",3/2/2016
4649,Robert L. Jubinville,2016,Bank Report,"$25,955.99",$0.00,$0.00,"$25,355.99",2/16/2016
4650,Robert L. Jubinville,2016,Bank Report,"$25,455.99",$0.00,$0.00,"$25,355.99",2/3/2016
4651,Robert L. Jubinville,2016,Bank Report,"$25,355.99",$0.00,$0.00,"$25,355.99",1/19/2016
4652,Robert L. Jubinville,2015,Bank Report,"$25,355.99",$0.00,$0.00,"$25,355.99",1/5/2016
4653,Robert L. Jubinville,2015,Bank Report,"$25,355.99",$0.00,$0.00,"$25,355.99",12/18/2015
4654,Robert L. Jubinville,2015,Bank Report,"$25,355.99",$0.00,$0.00,"$25,355.99",12/2/2015
4655,Robert L. Jubinville,2015,Bank Report,"$25,355.99",$0.00,$0.00,"$25,355.99",11/18/2015
4656,Robert L. Jubinville,2015,Bank Report,"$25,355.99",$0.00,$0.00,"$25,355.99",11/6/2015
4657,Robert L. Jubinville,2015,Bank Report,"$25,355.99",$0.00,$0.00,"$25,355.99",10/19/2015
4658,Robert L. Jubinville,2015,Bank Report,"$25,355.99",$0.00,$0.00,"$25,355.99",10/5/2015
4659,Robert L. Jubinville,2015,Bank Report,"$25,355.99",$0.00,$0.00,"$25,355.99",9/17/2015
4660,Robert L. Jubinville,2015,Bank Report,"$25,355.99",$0.00,$0.00,"$25,355.99",9/2/2015
4661,Robert L. Jubinville,2015,Bank Report,"$25,355.99",$0.00,$0.00,"$25,355.99",8/18/2015
4662,Robert L. Jubinville,2015,Bank Report,"$25,355.99",$0.00,$0.00,"$25,355.99",8/3/2015
4663,Robert L. Jubinville,2015,Bank Report,"$25,355.99",$0.00,$0.00,"$25,355.99",7/17/2015
4664,Robert L. Jubinville,2015,Bank Report,"$25,355.99",$0.00,$0.00,"$25,355.99",7/4/2015
4665,Robert L. Jubinville,2015,Bank Report,"$25,355.99",$0.00,$0.00,"$25,355.99",6/18/2015
4666,Robert L. Jubinville,2015,Bank Report,"$25,355.99",$0.00,$0.00,"$25,355.99",6/2/2015
4667,Robert L. Jubinville,2015,Bank Report,"$25,355.99",$0.00,$0.00,"$25,355.99",5/19/2015
4668,Robert L. Jubinville,2015,Bank Report,"$25,355.99",$0.00,$0.00,"$25,355.99",5/4/2015
4669,Robert L. Jubinville,2015,Bank Report,"$25,355.99",$0.00,$0.00,"$25,355.99",4/17/2015
4670,Robert L. Jubinville,2015,Bank Report,"$25,355.99",$0.00,$0.00,"$25,355.99",4/2/2015
4671,Robert L. Jubinville,2015,Bank Report,"$25,355.99",$0.00,$0.00,"$25,355.99",3/16/2015
4672,Robert L. Jubinville,2015,Bank Report,"$25,355.99",$0.00,$0.00,"$25,355.99",3/3/2015
4673,Robert L. Jubinville,2015,Bank Report,"$25,355.99",$0.00,$0.00,"$25,355.99",2/17/2015
4674,Robert L. Jubinville,2015,Bank Report,"$25,355.99",$0.00,$0.00,"$25,355.99",2/4/2015
4675,Robert L. Jubinville,2015,Bank Report,"$25,355.99",$0.00,$0.00,"$25,355.99",1/29/2015
4676,Robert L. Jubinville,2014,Bank Report (Days 16-End),"$25,355.99",$0.00,$0.00,"$25,355.99",1/2/2015
4677,Robert L. Jubinville,2014,Bank Report (Days 1-15),"$25,355.99",$0.00,$350.00,"$25,355.99",12/17/2014
4678,Robert L. Jubinville,2014,Bank Report (Days 16-End),"$25,355.99",$0.00,$0.00,"$25,705.99",12/1/2014
4679,Robert L. Jubinville,2014,Bank Report (Days 1-15),"$25,355.99",$500.00,$0.00,"$25,705.99",11/17/2014
4680,Robert L. Jubinville,2014,Bank Report (Days 16-End),"$25,705.99",$0.00,$0.00,"$25,205.99",11/3/2014
4681,Robert L. Jubinville,2014,Bank Report (Days 1-15),"$25,705.99",$596.05,"$1,714.13","$25,205.99",10/17/2014
4682,Robert L. Jubinville,2014,Bank Report (Days 16-End),"$25,205.99","$1,221.05",$900.00,"$26,324.07",10/2/2014
4683,Robert L. Jubinville,2014,Bank Report (Days 1-15),"$25,205.99",$690.12,"$4,076.93","$26,003.02",9/17/2014
4684,Robert L. Jubinville,2014,Bank Report (Days 16-End),"$26,324.07","$1,913.32","$5,516.00","$29,389.83",9/2/2014
4685,Robert L. Jubinville,2014,Bank Report (Days 1-15),"$26,003.02","$3,027.88","$1,000.00","$32,992.51",8/18/2014
4686,Robert L. Jubinville,2014,Bank Report (Days 16-End),"$29,389.83","$2,840.00","$1,850.00","$30,964.63",8/4/2014
4687,Robert L. Jubinville,2014,Bank Report (Days 1-15),"$32,992.51","$2,192.10","$1,400.00","$29,974.63",7/16/2014
4688,Robert L. Jubinville,2014,Bank Report (Entire Month),"$30,964.63","$10,280.00",$725.00,"$29,182.53",7/1/2014
4689,Robert L. Jubinville,2014,Bank Report (Entire Month),"$29,974.63","$6,223.02",$0.00,"$19,627.53",6/2/2014
4690,Robert L. Jubinville,2014,Bank Report (Entire Month),"$29,182.53",$500.00,$350.00,"$13,404.51",5/1/2014
4691,Robert L. Jubinville,2014,Bank Report (Entire Month),,$300.00,$425.00,"$13,254.51",4/1/2014
4692,Robert L. Jubinville,2014,Bank Report (Entire Month),,$400.00,$0.00,"$13,379.51",3/3/2014
4693,Robert L. Jubinville,2014,Bank Report (Entire Month),,$0.00,"$1,175.13","$12,979.51",2/3/2014
4694,Robert L. Jubinville,2013,Bank Report (Days 16-End),"$19,627.53",$0.00,$0.00,"$14,154.64",1/2/2014
4695,Robert L. Jubinville,2013,Bank Report (Days 1-15),"$13,404.51",$0.00,$0.00,"$14,154.64",12/16/2013
4696,Robert L. Jubinville,2013,Bank Report (Days 16-End),"$13,254.51",$0.00,$0.00,"$14,154.64",12/2/2013
4697,Robert L. Jubinville,2013,Bank Report (Days 1-15),"$13,379.51",$0.00,$0.00,"$14,154.64",11/19/2013
4698,Robert L. Jubinville,2013,Bank Report (Days 16-End),"$12,979.51",$0.00,$0.00,"$14,154.64",11/4/2013
4699,Robert L. Jubinville,2013,Bank Report (Days 1-15),"$14,154.64",$0.00,$0.00,"$14,154.64",10/17/2013
4700,Robert L. Jubinville,2013,Bank Report (Days 16-End),"$14,154.64",$0.00,$0.00,"$14,154.64",10/2/2013
4701,Robert L. Jubinville,2013,Bank Report (Days 1-15),"$14,154.64",$0.00,$0.00,"$14,154.64",9/16/2013
4702,Robert L. Jubinville,2013,Bank Report (Days 16-End),"$14,154.64",$0.00,$0.00,"$14,154.64",9/3/2013
4703,Robert L. Jubinville,2013,Bank Report (Days 1-15),"$14,154.64",$0.00,$0.00,"$14,154.64",8/16/2013
4704,Robert L. Jubinville,2013,Bank Report (Days 16-End),"$14,154.64",$0.00,$0.00,"$14,154.64",8/1/2013
4705,Robert L. Jubinville,2013,Bank Report (Days 1-15),"$14,154.64",$0.00,$0.00,"$14,154.64",7/16/2013
4706,Robert L. Jubinville,2013,Bank Report (Entire Month),"$14,154.64",$0.00,$0.00,"$14,154.64",7/2/2013
4707,Robert L. Jubinville,2013,Bank Report (Entire Month),"$14,154.64",$0.00,$0.00,"$14,154.64",6/3/2013
4708,Robert L. Jubinville,2013,Bank Report (Entire Month),"$14,154.64",$250.00,$0.00,"$14,154.64",5/2/2013
4709,Robert L. Jubinville,2013,Bank Report (Entire Month),"$14,154.64","$6,605.00",$0.00,"$13,904.64",4/2/2013
4710,Robert L. Jubinville,2013,Bank Report (Entire Month),"$14,154.64",$0.00,$0.00,"$7,299.64",3/1/2013
4711,Robert L. Jubinville,2013,Bank Report (Entire Month),"$14,154.64",$0.00,$0.00,"$7,299.64",2/1/2013
4712,Robert L. Jubinville,2012,Bank Report (Days 16-End),"$14,154.64",$0.00,$0.00,"$7,299.64",1/2/2013
4713,Robert L. Jubinville,2012,Bank Report (Days 1-15),"$14,154.64",$0.00,$0.00,"$7,299.64",12/17/2012
4714,Robert L. Jubinville,2012,Bank Report (Days 16-End),"$13,904.64",$500.00,$0.00,"$7,299.64",12/4/2012
4715,Robert L. Jubinville,2012,Bank Report (Days 1-15),"$7,299.64",$620.00,$0.00,"$6,799.64",11/19/2012
4716,Robert L. Jubinville,2012,Bank Report (Days 16-End),"$7,299.64",$624.01,$175.31,"$6,179.64",11/1/2012
4717,Robert L. Jubinville,2012,Bank Report (Days 1-15),"$7,299.64","$1,225.00",$935.00,"$5,730.94",10/17/2012
4718,Robert L. Jubinville,2012,Bank Report (Days 16-End),"$7,299.64",$500.00,"$3,509.56","$5,440.94",10/1/2012
4719,Robert L. Jubinville,2012,Bank Report (Days 1-15),"$7,299.64","$16,091.96","$10,000.00","$8,450.50",9/17/2012
4720,Robert L. Jubinville,2012,Bank Report (Days 16-End),"$6,799.64","$54,184.63","$87,733.42","$2,358.54",9/5/2012
4721,Robert L. Jubinville,2012,Bank Report (Days 1-15),"$6,179.64","$30,723.02","$13,692.80","$35,907.33",8/16/2012
4722,Robert L. Jubinville,2012,Bank Report (Days 16-End),"$5,730.94",$200.00,$0.00,"$18,877.11",8/1/2012
4723,Robert L. Jubinville,2012,Bank Report (Days 1-15),"$5,440.94",$0.00,"$2,950.00","$18,677.11",7/16/2012
4724,Robert L. Jubinville,2012,Bank Report (Entire Month),"$8,450.50","$2,499.21",$434.69,"$21,627.11",7/2/2012
4725,Robert L. Jubinville,2012,Bank Report (Entire Month),"$2,358.54","$3,631.00","$5,621.25","$19,562.59",6/4/2012
4726,Robert L. Jubinville,2012,Bank Report (Entire Month),"$35,907.33","$3,063.97","$2,812.38","$21,552.84",5/1/2012
4727,Robert L. Jubinville,2012,Bank Report (Entire Month),"$18,877.11",$500.00,"$3,324.51","$21,301.25",4/4/2012
4728,Robert L. Jubinville,2012,Bank Report (Entire Month),"$18,677.11",$0.00,"$1,585.94","$24,125.76",3/2/2012
4729,Robert L. Jubinville,2012,Bank Report (Entire Month),"$21,627.11","$25,000.00",$0.00,"$25,711.70",2/1/2012
4730,Robert L. Jubinville,2011,Bank Report (Days 16-End),"$19,562.59",$0.00,$0.00,$711.70,1/3/2012
4731,Robert L. Jubinville,2011,Bank Report (Days 1-15),"$21,552.84",$0.00,$0.00,$711.70,12/19/2011
4732,Robert L. Jubinville,2011,Bank Report (Days 16-End),"$21,301.25",$0.00,$0.00,$711.70,12/2/2011
4733,Robert L. Jubinville,2011,Bank Report (Days 1-15),"$24,125.76",$0.00,$0.00,$711.70,11/17/2011
4734,Robert L. Jubinville,2011,Bank Report (Days 16-End),"$25,711.70",$0.00,$0.00,$711.70,11/1/2011
4735,Robert L. Jubinville,2011,Bank Report (Days 1-15),$711.70,$0.00,$0.00,$711.70,10/18/2011
4736,Robert L. Jubinville,2011,Bank Report (Days 16-End),$711.70,$0.00,$0.00,$711.70,10/4/2011
4737,Robert L. Jubinville,2011,Bank Report (Days 1-15),$711.70,$0.00,$0.00,$711.70,9/16/2011
4738,Robert L. Jubinville,2011,Bank Report (Days 16-End),$711.70,$0.00,$0.00,$711.70,9/2/2011
4739,Robert L. Jubinville,2011,Bank Report (Days 1-15),$711.70,$0.00,$0.00,$711.70,8/16/2011
4740,Robert L. Jubinville,2011,Bank Report (Days 16-End),$711.70,$0.00,$0.00,$711.70,8/1/2011
4741,Robert L. Jubinville,2011,Bank Report (Days 1-15),$711.70,$0.00,$0.00,$711.70,7/19/2011
4742,Robert L. Jubinville,2011,Bank Report (Entire Month),$711.70,$0.00,$0.00,$711.70,7/1/2011
4743,Robert L. Jubinville,2011,Bank Report (Entire Month),$711.70,$0.00,$0.00,$711.70,6/1/2011
4744,Robert L. Jubinville,2011,Bank Report (Entire Month),,$0.00,$0.00,$711.70,5/3/2011
4745,Robert L. Jubinville,2011,Bank Report (Entire Month),,$0.00,$0.00,$711.70,4/4/2011
4746,Robert L. Jubinville,2011,Bank Report (Entire Month),,$0.00,$0.00,$711.70,3/1/2011
4747,Robert L. Jubinville,2011,Bank Report (Entire Month),$711.70,$0.00,$0.00,$711.70,2/2/2011
4748,Robert L. Jubinville,2010,Bank Report (Days 16-End),$711.70,$0.00,$0.00,$711.70,1/4/2011
4749,Robert L. Jubinville,2010,Bank Report (Days 1-15),$711.70,$0.00,$0.00,$711.70,12/16/2010
4750,Robert L. Jubinville,2010,Bank Report (Days 16-End),$711.70,$0.00,$0.00,$711.70,12/1/2010
4751,Robert L. Jubinville,2010,Bank Report (Days 1-15),$711.70,$0.00,$0.00,$711.70,11/16/2010
4752,Robert L. Jubinville,2010,Bank Report (Days 16-End),$711.70,$0.00,$0.00,$711.70,11/1/2010
4753,Robert L. Jubinville,2010,Bank Report (Days 1-15),$711.70,$0.00,"$6,400.00",$711.70,10/19/2010
4754,Robert L. Jubinville,2010,Bank Report (Days 16-End),$711.70,"$17,914.41","$13,715.00","$7,111.70",10/1/2010
4755,Robert L. Jubinville,2010,Bank Report (Days 1-15),$711.70,"$21,357.97","$81,870.93","$2,912.29",9/17/2010
4756,Robert L. Jubinville,2010,Bank Report (Days 16-End),$711.70,"$62,462.58","$26,055.74","$63,425.25",9/1/2010
4757,Robert L. Jubinville,2010,Bank Report (Days 1-15),$711.70,"$25,920.00","$14,800.00","$27,018.41",8/16/2010
4758,Robert L. Jubinville,2010,Bank Report (Days 16-End),$711.70,$392.69,"$1,520.42","$15,898.41",8/4/2010
4759,Robert L. Jubinville,2010,Bank Report (Days 1-15),$711.70,$525.00,"$9,950.00","$17,026.14",7/16/2010
4760,Robert L. Jubinville,2010,Bank Report (Entire Month),$711.70,$296.80,"$17,972.10","$26,451.14",7/2/2010
4761,Robert L. Jubinville,2010,Bank Report (Entire Month),$711.70,$500.00,"$8,277.94","$44,126.44",6/2/2010
4762,Robert L. Jubinville,2010,Bank Report (Entire Month),"$7,111.70",$20.00,"$6,468.07","$51,904.38",5/3/2010
4763,Robert L. Jubinville,2010,Bank Report (Entire Month),"$2,912.29","$50,362.08","$2,800.69","$58,352.45",4/5/2010
4764,Robert L. Jubinville,2010,Bank Report (Entire Month),"$63,425.25","$1,150.19","$1,097.57","$10,791.06",3/2/2010
4765,Robert L. Jubinville,2010,Bank Report (Entire Month),"$27,018.41",$0.00,$0.00,"$10,738.44",2/2/2010
4766,Marilyn Petitto Devaney,2018,Bank Report,$322.90,$0.00,$0.00,$322.90,4/2/2018
4767,Marilyn Petitto Devaney,2018,Bank Report,$322.90,$0.00,$0.00,$322.90,3/16/2018
4768,Marilyn Petitto Devaney,2018,Bank Report,$322.90,$0.00,$0.00,$322.90,3/1/2018
4769,Marilyn Petitto Devaney,2018,Bank Report,$322.90,$0.00,$0.00,$322.90,2/16/2018
4770,Marilyn Petitto Devaney,2018,Bank Report,$621.36,$0.00,$298.46,$322.90,2/1/2018
4771,Marilyn Petitto Devaney,2018,Bank Report,$621.36,$0.00,$0.00,$621.36,1/16/2018
4772,Marilyn Petitto Devaney,2017,Bank Report,$621.36,$0.00,$0.00,$621.36,1/2/2018
4773,Marilyn Petitto Devaney,2017,Bank Report,$621.36,$0.00,$0.00,$621.36,12/18/2017
4774,Marilyn Petitto Devaney,2017,Bank Report,$621.36,$0.00,$0.00,$621.36,12/1/2017
4775,Marilyn Petitto Devaney,2017,Bank Report,$621.36,$0.00,$0.00,$621.36,11/16/2017
4776,Marilyn Petitto Devaney,2017,Bank Report,$621.36,$0.00,$0.00,$621.36,11/1/2017
4777,Marilyn Petitto Devaney,2017,Bank Report,$729.36,$0.00,$108.00,$621.36,10/16/2017
4778,Marilyn Petitto Devaney,2017,Bank Report,$729.36,$0.00,$0.00,$729.36,10/4/2017
4779,Marilyn Petitto Devaney,2017,Bank Report,$729.36,$0.00,$0.00,$729.36,9/18/2017
4780,Marilyn Petitto Devaney,2017,Bank Report,$729.36,$0.00,$0.00,$729.36,9/6/2017
4781,Marilyn Petitto Devaney,2017,Bank Report,$729.36,$0.00,$0.00,$729.36,8/16/2017
4782,Marilyn Petitto Devaney,2017,Bank Report,$729.36,$0.00,$0.00,$729.36,8/1/2017
4783,Marilyn Petitto Devaney,2017,Bank Report,$729.36,$0.00,$0.00,$729.36,7/17/2017
4784,Marilyn Petitto Devaney,2017,Bank Report,$729.36,$0.00,$0.00,$729.36,7/5/2017
4785,Marilyn Petitto Devaney,2017,Bank Report,$729.36,$0.00,$0.00,$729.36,6/16/2017
4786,Marilyn Petitto Devaney,2017,Bank Report,$729.36,$0.00,$0.00,$729.36,6/2/2017
4787,Marilyn Petitto Devaney,2017,Bank Report,$729.36,$0.00,$0.00,$729.36,5/16/2017
4788,Marilyn Petitto Devaney,2017,Bank Report,$729.36,$0.00,$0.00,$729.36,5/1/2017
4789,Marilyn Petitto Devaney,2017,Bank Report,$729.36,$0.00,$0.00,$729.36,4/17/2017
4790,Marilyn Petitto Devaney,2017,Bank Report,$729.36,$0.00,$0.00,$729.36,4/3/2017
4791,Marilyn Petitto Devaney,2017,Bank Report,$729.36,$0.00,$0.00,$729.36,3/16/2017
4792,Marilyn Petitto Devaney,2017,Bank Report,$729.36,$0.00,$0.00,$729.36,3/1/2017
4793,Marilyn Petitto Devaney,2017,Bank Report,$229.36,$500.00,$0.00,$729.36,2/16/2017
4794,Marilyn Petitto Devaney,2017,Bank Report,$229.36,$0.00,$0.00,$229.36,2/2/2017
4795,Marilyn Petitto Devaney,2017,Bank Report,$229.36,$0.00,$0.00,$229.36,1/17/2017
4796,Marilyn Petitto Devaney,2016,Bank Report,$229.36,$0.00,$0.00,$229.36,1/3/2017
4797,Marilyn Petitto Devaney,2016,Bank Report,$229.36,$0.00,$0.00,$229.36,12/16/2016
4798,Marilyn Petitto Devaney,2016,Bank Report,$229.36,$0.00,$0.00,$229.36,12/1/2016
4799,Marilyn Petitto Devaney,2016,Bank Report,$538.68,$0.00,$309.32,$229.36,11/18/2016
4800,Marilyn Petitto Devaney,2016,Bank Report,$622.62,$548.25,$632.19,$538.68,11/1/2016
4801,Marilyn Petitto Devaney,2016,Bank Report,"$4,641.62",$0.00,"$4,019.00",$622.62,10/17/2016
4802,Marilyn Petitto Devaney,2016,Bank Report,$0.00,$0.00,$0.00,$0.00,10/4/2016
4803,Marilyn Petitto Devaney,2016,Bank Report,$141.62,"$4,500.00",$0.00,"$4,641.62",10/3/2016
4804,Marilyn Petitto Devaney,2016,Bank Report,$0.00,$0.00,$0.00,$0.00,9/19/2016
4805,Marilyn Petitto Devaney,2016,Bank Report,"$12,789.62",$0.00,"$12,648.00",$141.62,9/16/2016
4806,Marilyn Petitto Devaney,2016,Bank Report,$873.44,"$21,500.00","$9,583.82","$12,789.62",9/1/2016
4807,Marilyn Petitto Devaney,2016,Bank Report,"$2,413.31",$0.00,"$1,539.87",$873.44,8/16/2016
4808,Marilyn Petitto Devaney,2016,Bank Report,"$2,563.33",$175.00,$325.02,"$2,413.31",8/1/2016
4809,Marilyn Petitto Devaney,2016,Bank Report,"$1,047.81","$2,942.52","$1,427.00","$2,563.33",7/18/2016
4810,Marilyn Petitto Devaney,2016,Bank Report,$622.04,$425.77,$0.00,"$1,047.81",7/1/2016
4811,Marilyn Petitto Devaney,2016,Bank Report,$396.87,"$1,300.00","$1,074.83",$622.04,6/28/2016
4812,Marilyn Petitto Devaney,2016,Bank Report,$0.00,$0.00,$0.00,$0.00,6/17/2016
4813,Marilyn Petitto Devaney,2016,Bank Report,$372.90,$23.97,$0.00,$396.87,6/2/2016
4814,Marilyn Petitto Devaney,2016,Bank Report,$389.17,$0.00,$16.27,$372.90,5/18/2016
4815,Marilyn Petitto Devaney,2016,Bank Report,$139.17,$250.00,$0.00,$389.17,5/9/2016
4816,Marilyn Petitto Devaney,2016,Bank Report,,$0.00,$0.00,$139.17,4/20/2016
